center,left,right,steering_angle,throttle,brake,speed
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_51_647.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_51_647.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_51_647.jpg,0,1,0,30.18955
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_51_729.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_51_729.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_51_729.jpg,0,1,0,30.19148
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_51_797.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_51_797.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_51_797.jpg,0.2,1,0,30.17714
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_51_864.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_51_864.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_51_864.jpg,0.35,1,0,30.16112
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_51_947.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_51_947.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_51_947.jpg,0,1,0,30.18813
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_015.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_015.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_015.jpg,0,1,0,30.18783
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_093.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_093.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_093.jpg,0,1,0,30.18971
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_161.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_161.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_161.jpg,0,1,0,30.18974
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_235.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_235.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_235.jpg,-0.15,1,0,30.18334
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_300.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_300.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_300.jpg,0,1,0,30.18983
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_382.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_382.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_382.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_468.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_468.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_468.jpg,0,1,0,30.19032
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_537.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_537.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_537.jpg,0,1,0,30.19033
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_624.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_624.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_624.jpg,-0.15,1,0,30.18438
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_695.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_695.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_695.jpg,-0.3,1,0,30.16969
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_763.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_763.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_763.jpg,0,1,0,30.18847
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_841.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_841.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_841.jpg,-0.15,1,0,30.18756
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_915.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_915.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_915.jpg,-0.3,1,0,30.17359
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_52_996.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_52_996.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_52_996.jpg,0,1,0,30.18989
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_075.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_075.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_075.jpg,-0.15,1,0,30.18723
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_162.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_162.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_162.jpg,0,1,0,30.1901
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_246.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_246.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_246.jpg,-0.15,1,0,30.18554
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_314.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_314.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_314.jpg,0,1,0,30.18655
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_392.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_392.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_392.jpg,-0.05,1,0,30.19009
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_468.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_468.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_468.jpg,-0.25,1,0,30.17768
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_547.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_547.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_547.jpg,0,1,0,30.18999
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_628.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_628.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_628.jpg,-0.2,1,0,30.18281
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_703.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_703.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_703.jpg,0,1,0,30.19009
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_779.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_779.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_779.jpg,-0.2,1,0,30.18228
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_860.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_860.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_860.jpg,0,1,0,30.18999
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_929.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_929.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_929.jpg,-0.05,1,0,30.19005
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_53_998.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_53_998.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_53_998.jpg,-0.25,1,0,30.17851
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_077.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_077.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_077.jpg,0,1,0,30.1899
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_145.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_145.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_145.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_213.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_213.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_213.jpg,-0.15,1,0,30.18595
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_296.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_296.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_296.jpg,0,1,0,30.19056
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_365.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_365.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_365.jpg,-0.15,1,0,30.18699
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_434.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_434.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_434.jpg,-0.3,1,0,30.17257
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_520.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_520.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_520.jpg,-0.05,1,0,30.19009
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_600.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_600.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_600.jpg,-0.25,1,0,30.1802
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_681.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_681.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_681.jpg,0,1,0,30.18875
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_752.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_752.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_752.jpg,-0.15,1,0,30.18815
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_827.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_827.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_827.jpg,0,1,0,30.18988
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_902.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_902.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_902.jpg,0,1,0,30.19024
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_54_977.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_54_977.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_54_977.jpg,0,1,0,30.19064
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_060.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_060.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_060.jpg,-0.2,1,0,30.18066
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_143.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_143.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_143.jpg,0,1,0,30.18933
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_229.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_229.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_229.jpg,-0.1,1,0,30.18922
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_306.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_306.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_306.jpg,-0.3,1,0,30.17175
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_382.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_382.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_382.jpg,-0.05,1,0,30.18992
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_466.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_466.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_466.jpg,-0.25,1,0,30.17929
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_533.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_533.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_533.jpg,0,1,0,30.18926
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_604.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_604.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_604.jpg,-0.15,1,0,30.18673
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_678.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_678.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_678.jpg,0,1,0,30.1896
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_751.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_751.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_751.jpg,0,1,0,30.19018
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_815.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_815.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_815.jpg,0,1,0,30.18983
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_901.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_901.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_901.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_55_970.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_55_970.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_55_970.jpg,0,1,0,30.19038
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_051.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_051.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_051.jpg,-0.15,1,0,30.18514
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_134.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_134.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_134.jpg,0,1,0,30.18968
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_213.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_213.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_213.jpg,-0.15,1,0,30.18529
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_284.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_284.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_284.jpg,0,1,0,30.18967
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_366.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_366.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_366.jpg,-0.05,1,0,30.18971
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_436.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_436.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_436.jpg,-0.2,1,0,30.18146
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_515.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_515.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_515.jpg,0,1,0,30.18926
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_582.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_582.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_582.jpg,-0.1,1,0,30.18933
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_664.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_664.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_664.jpg,0,1,0,30.19036
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_738.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_738.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_738.jpg,-0.05,1,0,30.19022
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_814.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_814.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_814.jpg,-0.2,1,0,30.18238
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_898.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_898.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_898.jpg,0,1,0,30.18998
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_56_966.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_56_966.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_56_966.jpg,-0.15,1,0,30.18602
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_048.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_048.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_048.jpg,0,1,0,30.19048
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_132.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_132.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_132.jpg,-0.1,1,0,30.18847
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_203.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_203.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_203.jpg,0,1,0,30.18635
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_292.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_292.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_292.jpg,-0.05,1,0,30.19009
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_361.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_361.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_361.jpg,0,1,0,30.19025
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_438.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_438.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_438.jpg,-0.1,1,0,30.18888
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_523.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_523.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_523.jpg,0,1,0,30.19025
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_592.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_592.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_592.jpg,0,1,0,30.19029
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_679.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_679.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_679.jpg,0,1,0,30.19049
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_755.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_755.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_755.jpg,0,1,0,30.19025
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_830.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_830.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_830.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_898.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_898.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_898.jpg,0.05,1,0,30.18981
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_57_971.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_57_971.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_57_971.jpg,0.2,1,0,30.17984
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_051.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_051.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_051.jpg,0,1,0,30.19069
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_120.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_120.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_120.jpg,0,1,0,30.19001
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_188.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_188.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_188.jpg,0,1,0,30.19018
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_269.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_269.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_269.jpg,-0.15,1,0,30.18299
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_335.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_335.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_335.jpg,0,1,0,30.18547
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_404.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_404.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_404.jpg,0,1,0,30.18999
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_484.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_484.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_484.jpg,0,1,0,30.19022
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_562.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_562.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_562.jpg,0,1,0,30.19031
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_631.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_631.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_631.jpg,0,1,0,30.19028
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_709.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_709.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_709.jpg,-0.2,1,0,30.18023
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_789.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_789.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_789.jpg,0,1,0,30.18931
C:\Users\Mohammad\Desktop\data\IMG\center_2023_02_15_16_30_58_857.jpg,C:\Users\Mohammad\Desktop\data\IMG\left_2023_02_15_16_30_58_857.jpg,C:\Users\Mohammad\Desktop\data\IMG\right_2023_02_15_16_30_58_857.jpg,0,1,0,30.19014
